SeID,Relationship,RoID
1362,Part_of,30638
1363,Part_of,30637
1364,Part_of,30638
1365,Part_of,30637
1366,Part_of,23871
1367,Part_of,23871
1368,Part_of,26517
1369,Part_of,26516
1370,Part_of,26519
1371,Part_of,26517
1372,Part_of,26518
1373,Part_of,26516
1374,Part_of,23871
1375,Part_of,26517
1376,Part_of,26517
1377,Part_of,11947
1378,Part_of,40915
1379,Part_of,30637
1380,Part_of,26518
1381,Part_of,30637
1382,Part_of,30637
1383,Part_of,11947
1384,Part_of,40906
1385,Part_of,39204
1386,Part_of,595
1387,Part_of,26516
1388,Part_of,26516
1389,Part_of,30637
1390,Part_of,11530
1391,Part_of,30637
1392,Part_of,30637
1393,Part_of,30639
1394,Part_of,30639
1395,Part_of,30637
1396,Part_of,26516
1397,Part_of,26516
1398,Part_of,26517
1399,Part_of,26516
1400,Part_of,11530
1401,Part_of,11530
1402,Part_of,26516
1403,Part_of,11530
1404,Part_of,31033
1405,Part_of,31029
1406,Part_of,39461
1407,Part_of,31029
1408,Part_of,40906
1409,Part_of,8429
1410,Part_of,11531
1411,Part_of,8430
1412,Part_of,8429
1413,Part_of,8414
1414,Part_of,11948
1415,Part_of,8414
1416,Part_of,4534
1417,Part_of,38918
1418,Part_of,8414
1419,Part_of,3016
1420,Part_of,31029
1421,Part_of,30453
1422,Part_of,3016
1423,Part_of,8414
1424,Part_of,4534
1425,Part_of,4528
1426,Part_of,4535
1427,Part_of,3016
1428,Part_of,3018
1429,Part_of,3016
1430,Part_of,8413
1431,Part_of,8426
1432,Part_of,8416
1433,Part_of,8416
1434,Part_of,39462
1435,Part_of,11946
1436,Part_of,41206
1437,Part_of,40912
1438,Part_of,41206
1439,Part_of,11948
1440,Part_of,249
1441,Part_of,8425
1442,Part_of,8415
1443,Part_of,8425
1444,Part_of,8425
1445,Part_of,8415
1446,Part_of,8425
1447,Part_of,8417
1448,Part_of,8416
1449,Part_of,30453
1450,Part_of,4528
1451,Part_of,4528
1452,Part_of,8416
1453,Part_of,8418
1454,Part_of,8428
1455,Part_of,8413
1456,Part_of,8413
1457,Part_of,8413
1458,Part_of,8427
1459,Part_of,4528
1460,Part_of,4528
1461,Part_of,34238
1462,Part_of,34238
1463,Part_of,34238
1464,Part_of,4528
1465,Part_of,8424
1466,Part_of,34240
1467,Part_of,8417
1468,Part_of,8417
1469,Part_of,39461
1470,Part_of,39461
1471,Part_of,34240
1472,Part_of,8422
1473,Part_of,8418
1474,Part_of,8424
1475,Part_of,8422
1476,Part_of,8422
1477,Part_of,11948
1478,Part_of,40912
1479,Part_of,34240
1480,Part_of,34245
1481,Part_of,34252
1482,Part_of,34253
1483,Part_of,8420
1484,Part_of,8421
1485,Part_of,34251
1486,Part_of,34252
1487,Part_of,4530
1488,Part_of,34251
1489,Part_of,3005
1490,Part_of,8413
1491,Part_of,6747
1492,Part_of,11946
1493,Part_of,8419
1494,Part_of,8421
1495,Part_of,34241
1496,Part_of,34246
1497,Part_of,8423
1498,Part_of,8419
1499,Part_of,4529
1500,Part_of,4529
1501,Part_of,4529
1502,Part_of,8424
1503,Part_of,4530
1504,Part_of,34238
1505,Part_of,4529
1506,Part_of,4531
1507,Part_of,4531
1508,Part_of,38918
1509,Part_of,3005
1510,Part_of,3005
1511,Part_of,18712
1512,Part_of,39972
1513,Part_of,39972
1514,Part_of,39972
1515,Part_of,40911
1516,Part_of,6747
1517,Part_of,39461
1518,Part_of,34247
1519,Part_of,3005
1520,Part_of,4531
1521,Part_of,33208
1522,Part_of,4531
1523,Part_of,33208
1524,Part_of,246
1525,Part_of,33208
1526,Part_of,4536
1527,Part_of,34251
1528,Part_of,39462
1529,Part_of,37532
1530,Part_of,34252
1531,Part_of,34233
1532,Part_of,34233
1533,Part_of,35086
1534,Part_of,35086
1535,Part_of,34238
1536,Part_of,34259
1537,Part_of,34260
1538,Part_of,34234
1539,Part_of,6747
1540,Part_of,6747
1541,Part_of,34234
1542,Part_of,35083
1543,Part_of,34361
1544,Part_of,35064
1545,Part_of,35064
1546,Part_of,35063
1547,Part_of,3005
1548,Part_of,33208
1549,Part_of,33208
1550,Part_of,34361
1551,Part_of,6748
1552,Part_of,6748
1553,Part_of,249
1554,Part_of,249
1555,Part_of,34361
1556,Part_of,4882
1557,Part_of,38918
1558,Part_of,18712
1559,Part_of,39353
1560,Part_of,39972
1561,Part_of,3012
1562,Part_of,246
1563,Part_of,33208
1564,Part_of,39353
1565,Part_of,39972
1566,Part_of,39353
1567,Part_of,34247
1568,Part_of,35063
1569,Part_of,3013
1570,Part_of,34247
1571,Part_of,34247
1572,Part_of,8431
1573,Part_of,8770
1574,Part_of,8770
1575,Part_of,8431
1576,Part_of,8433
1577,Part_of,8431
1578,Part_of,34234
1579,Part_of,34234
1580,Part_of,35047
1581,Part_of,39204
1582,Part_of,3015
1583,Part_of,3012
1584,Part_of,3012
1585,Part_of,3012
1586,Part_of,34361
1587,Part_of,34361
1588,Part_of,35047
1589,Part_of,37532
1590,Part_of,34361
1591,Part_of,35058
1592,Part_of,35058
1593,Part_of,34261
1594,Part_of,3008
1595,Part_of,34234
1596,Part_of,35048
1597,Part_of,35048
1598,Part_of,8432
1599,Part_of,8770
1600,Part_of,1991
1601,Part_of,35058
1602,Part_of,35058
1603,Part_of,34261
1604,Part_of,35048
1605,Part_of,35048
1606,Part_of,8433
1607,Part_of,35048
1608,Part_of,8433
1609,Part_of,34361
1610,Part_of,34361
1611,Part_of,34361
1612,Part_of,35058
1613,Part_of,8436
1614,Part_of,8770
1615,Part_of,4882
1616,Part_of,6748
1617,Part_of,10917
1618,Part_of,34361
1619,Part_of,35059
1620,Part_of,6748
1621,Part_of,3004
1622,Part_of,34229
1623,Part_of,35048
1624,Part_of,35062
1625,Part_of,38963
1626,Part_of,6747
1627,Part_of,6748
1628,Part_of,8063
1629,Part_of,40034
1630,Part_of,39353
1631,Part_of,3004
1632,Part_of,8063
1633,Part_of,34361
1634,Part_of,6746
1635,Part_of,6747
1636,Part_of,3003
1637,Part_of,3004
1638,Part_of,3003
1639,Part_of,3003
1640,Part_of,3004
1641,Part_of,39353
1642,Part_of,39353
1643,Part_of,40034
1644,Part_of,3008
1645,Part_of,6746
1646,Part_of,34234
1647,Part_of,3004
1648,Part_of,34361
1649,Part_of,1991
1650,Part_of,1991
1651,Part_of,3012
1652,Part_of,34233
1653,Part_of,34231
1654,Part_of,39353
1655,Part_of,1991
1656,Part_of,1989
1657,Part_of,39353
1658,Part_of,1991
1659,Part_of,1989
1660,Part_of,34359
1661,Part_of,34359
1662,Part_of,1991
1663,Part_of,1989
1664,Part_of,34361
1665,Part_of,34229
1666,Part_of,38963
1667,Part_of,1991
1668,Part_of,1989
1669,Part_of,1991
1670,Part_of,1989
1671,Part_of,3006
1672,Part_of,3003
1673,Part_of,34361
1674,Part_of,3006
1675,Part_of,1991
1676,Part_of,1989
1677,Part_of,34233
1678,Part_of,34359
1679,Part_of,34359
1680,Part_of,1991
1681,Part_of,1989
1682,Part_of,6748
1683,Part_of,1989
1684,Part_of,1988
1685,Part_of,1988
1686,Part_of,39462
1687,Part_of,1989
1688,Part_of,34359
1689,Part_of,1989
1690,Part_of,1988
1691,Part_of,1988
1692,Part_of,1989
1693,Part_of,1989
1694,Part_of,1989
1695,Part_of,1989
1696,Part_of,34361
1697,Part_of,39462
1698,Part_of,1995
1699,Part_of,1989
1700,Part_of,1989
1701,Part_of,34255
1702,Part_of,3006
1703,Part_of,3006
1704,Part_of,1989
1705,Part_of,1989
1706,Part_of,5410
1707,Part_of,34359
1708,Part_of,34359
1709,Part_of,1989
1710,Part_of,1989
1711,Part_of,1989
1712,Part_of,1989
1713,Part_of,1988
1714,Part_of,1988
1715,Part_of,34361
1716,Part_of,1989
1717,Part_of,1992
1718,Part_of,1988
1719,Part_of,34358
1720,Part_of,1993
1721,Part_of,1988
1722,Part_of,1994
1723,Part_of,1988
1724,Part_of,34229
1725,Part_of,1994
1726,Part_of,1994
1727,Part_of,1988
1728,Part_of,5411
1729,Part_of,1994
1730,Part_of,1988
1731,Part_of,1988
1732,Part_of,1988
1733,Part_of,34361
1734,Part_of,1994
1735,Part_of,1988
1736,Part_of,6747
1737,Part_of,1988
1738,Part_of,1988
1739,Part_of,1994
1740,Part_of,1988
1741,Part_of,34358
1742,Part_of,34358
1743,Part_of,1988
1744,Part_of,1988
1745,Part_of,1988
1746,Part_of,1988
1747,Part_of,1988
1748,Part_of,1988
1749,Part_of,1988
1750,Part_of,1988
1751,Part_of,5405
1752,Part_of,1988
1753,Part_of,34361
1754,Part_of,1988
1755,Part_of,34223
1756,Part_of,34358
1757,Part_of,34358
1758,Part_of,1988
1759,Part_of,1988
1760,Part_of,1995
1761,Part_of,1995
1762,Part_of,1988
1763,Part_of,1988
1764,Part_of,1995
1765,Part_of,1995
1766,Part_of,1990
1767,Part_of,35039
1768,Part_of,34261
1769,Part_of,35042
1770,Part_of,8441
1771,Part_of,1990
1772,Part_of,35042
1773,Part_of,1992
1774,Part_of,35042
1775,Part_of,1999
1776,Part_of,34358
1777,Part_of,8439
1778,Part_of,34255
1779,Part_of,39353
1780,Part_of,39353
1781,Part_of,34223
1782,Part_of,8437
1783,Part_of,8441
1784,Part_of,8440
1785,Part_of,40210
1786,Part_of,38728
1787,Part_of,38728
1788,Part_of,35099
1789,Part_of,35099
1790,Part_of,34229
1791,Part_of,8439
1792,Part_of,34223
1793,Part_of,35100
1794,Part_of,8439
1795,Part_of,8438
1796,Part_of,34256
1797,Part_of,35101
1798,Part_of,34260
1799,Part_of,34222
1800,Part_of,34223
1801,Part_of,34222
1802,Part_of,34231
1803,Part_of,34231
1804,Part_of,34223
1805,Part_of,34221
1806,Part_of,34222
1807,Part_of,34221
1808,Part_of,34221
1809,Part_of,34300
1810,Part_of,38728
1811,Part_of,34231
1812,Part_of,38728
1813,Part_of,34222
1814,Part_of,34221
1815,Part_of,34221
1816,Part_of,8437
1817,Part_of,8437
1818,Part_of,34221
1819,Part_of,34222
1820,Part_of,35102
1821,Part_of,34221
1822,Part_of,8438
1823,Part_of,34221
1824,Part_of,8437
1825,Part_of,34226
1826,Part_of,34226
1827,Part_of,34231
1828,Part_of,34216
1829,Part_of,34226
1830,Part_of,34221
1831,Part_of,34215
1832,Part_of,34216
1833,Part_of,34232
1834,Part_of,34228
1835,Part_of,34226
1836,Part_of,34226
1837,Part_of,34226
1838,Part_of,35037
1839,Part_of,34233
1840,Part_of,35035
1841,Part_of,34228
1842,Part_of,34228
1843,Part_of,34260
1844,Part_of,34228
1845,Part_of,34221
1846,Part_of,34215
1847,Part_of,35035
1848,Part_of,34215
1849,Part_of,34215
1850,Part_of,34215
1851,Part_of,34215
1852,Part_of,34215
1853,Part_of,35035
1854,Part_of,34266
1855,Part_of,34265
1856,Part_of,35034
1857,Part_of,35029
1858,Part_of,34215
1859,Part_of,34215
1860,Part_of,34358
1861,Part_of,34262
1862,Part_of,34215
1863,Part_of,34262
1864,Part_of,34262
1865,Part_of,34262
1866,Part_of,34300
1867,Part_of,35029
1868,Part_of,34217
1869,Part_of,34269
1870,Part_of,34299
1871,Part_of,34218
1872,Part_of,34216
1873,Part_of,35028
1874,Part_of,39353
1875,Part_of,39353
1876,Part_of,34341
1877,Part_of,34300
1878,Part_of,39353
1879,Part_of,10916
1880,Part_of,34299
1881,Part_of,34270
1882,Part_of,34271
1883,Part_of,10916
1884,Part_of,10916
1885,Part_of,10916
1886,Part_of,34270
1887,Part_of,26975
1888,Part_of,26976
1889,Part_of,34307
1890,Part_of,26975
1891,Part_of,26975
1892,Part_of,34297
1893,Part_of,34296
1894,Part_of,41007
1895,Part_of,26975
1896,Part_of,26976
1897,Part_of,26975
1898,Part_of,26975
1899,Part_of,34299
1900,Part_of,34288
1901,Part_of,39947
1902,Part_of,38918
1903,Part_of,28757
1904,Part_of,3015
1905,Part_of,26977
1906,Part_of,26977
1907,Part_of,26979
1908,Part_of,26979
1909,Part_of,26979
1910,Part_of,34288
1911,Part_of,3017
1912,Part_of,34288
1913,Part_of,34272
1914,Part_of,34288
1915,Part_of,34296
1916,Part_of,34296
1917,Part_of,34307
1918,Part_of,34297
1919,Part_of,34297
1920,Part_of,26977
1921,Part_of,26977
1922,Part_of,34271
1923,Part_of,3015
1924,Part_of,26979
1925,Part_of,34297
1926,Part_of,34297
1927,Part_of,26977
1928,Part_of,34306
1929,Part_of,34296
1930,Part_of,34296
1931,Part_of,3014
1932,Part_of,3014
1933,Part_of,34296
1934,Part_of,34296
1935,Part_of,34297
1936,Part_of,34288
1937,Part_of,34306
1938,Part_of,3014
1939,Part_of,3014
1940,Part_of,34220
1941,Part_of,39985
1942,Part_of,34307
1943,Part_of,34306
1944,Part_of,26977
1945,Part_of,3015
1946,Part_of,34306
1947,Part_of,39947
1948,Part_of,39708
1949,Part_of,34343
1950,Part_of,34296
1951,Part_of,34288
1952,Part_of,34288
1953,Part_of,3014
1954,Part_of,3015
1955,Part_of,34272
1956,Part_of,34272
1957,Part_of,34216
1958,Part_of,34291
1959,Part_of,34306
1960,Part_of,34291
1961,Part_of,34344
1962,Part_of,34273
1963,Part_of,34291
1964,Part_of,3015
1965,Part_of,34291
1966,Part_of,26977
1967,Part_of,34303
1968,Part_of,34308
1969,Part_of,34303
1970,Part_of,34308
1971,Part_of,34308
1972,Part_of,34219
1973,Part_of,34303
1974,Part_of,34306
1975,Part_of,34306
1976,Part_of,34306
1977,Part_of,34334
1978,Part_of,34272
1979,Part_of,28757
1980,Part_of,28757
1981,Part_of,18448
1982,Part_of,39708
1983,Part_of,34331
1984,Part_of,34308
1985,Part_of,35025
1986,Part_of,34308
1987,Part_of,35026
1988,Part_of,10916
1989,Part_of,34344
1990,Part_of,34289
1991,Part_of,34289
1992,Part_of,34273
1993,Part_of,34291
1994,Part_of,9328
1995,Part_of,39708
1996,Part_of,35027
1997,Part_of,35025
1998,Part_of,34273
1999,Part_of,35030
2000,Part_of,35030
2001,Part_of,35025
2002,Part_of,26977
2003,Part_of,35025
2004,Part_of,35028
2005,Part_of,35030
2006,Part_of,8400
2007,Part_of,34291
2008,Part_of,34290
2009,Part_of,34273
2010,Part_of,35025
2011,Part_of,34290
2012,Part_of,34289
2013,Part_of,34289
2014,Part_of,734
2015,Part_of,734
2016,Part_of,34344
2017,Part_of,34334
2018,Part_of,39354
2019,Part_of,41007
2020,Part_of,26977
2021,Part_of,10916
2022,Part_of,17571
2023,Part_of,39353
2024,Part_of,34290
2025,Part_of,8400
2026,Part_of,39354
2027,Part_of,39354
2028,Part_of,17571
2029,Part_of,26977
2030,Part_of,40908
2031,Part_of,12050
2032,Part_of,17571
2033,Part_of,8400
2034,Part_of,12050
2035,Part_of,34273
2036,Part_of,2024
2037,Part_of,34275
2038,Part_of,12050
2039,Part_of,34305
2040,Part_of,35025
2041,Part_of,9328
2042,Part_of,9328
2043,Part_of,34279
2044,Part_of,35025
2045,Part_of,35025
2046,Part_of,34292
2047,Part_of,34295
2048,Part_of,34295
2049,Part_of,8758
2050,Part_of,34275
2051,Part_of,34305
2052,Part_of,34304
2053,Part_of,35025
2054,Part_of,9329
2055,Part_of,734
2056,Part_of,34274
2057,Part_of,34279
2058,Part_of,34281
2059,Part_of,8400
2060,Part_of,8409
2061,Part_of,737
2062,Part_of,8409
2063,Part_of,34293
2064,Part_of,34274
2065,Part_of,34274
2066,Part_of,34281
2067,Part_of,34283
2068,Part_of,34304
2069,Part_of,35025
2070,Part_of,34350
2071,Part_of,34279
2072,Part_of,34308
2073,Part_of,34308
2074,Part_of,34274
2075,Part_of,34281
2076,Part_of,34281
2077,Part_of,737
2078,Part_of,34274
2079,Part_of,2029
2080,Part_of,2027
2081,Part_of,2028
2082,Part_of,35025
2083,Part_of,34329
2084,Part_of,9328
2085,Part_of,737
2086,Part_of,34275
2087,Part_of,737
2088,Part_of,733
2089,Part_of,733
2090,Part_of,34304
2091,Part_of,34303
2092,Part_of,2027
2093,Part_of,2026
2094,Part_of,733
2095,Part_of,2037
2096,Part_of,34294
2097,Part_of,2026
2098,Part_of,2037
2099,Part_of,2037
2100,Part_of,34331
2101,Part_of,34331
2102,Part_of,9329
2103,Part_of,40908
2104,Part_of,40908
2105,Part_of,39354
2106,Part_of,34303
2107,Part_of,40917
2108,Part_of,17848
2109,Part_of,40913
2110,Part_of,733
2111,Part_of,17848
2112,Part_of,2028
2113,Part_of,34283
2114,Part_of,34305
2115,Part_of,34308
2116,Part_of,40706
2117,Part_of,40706
2118,Part_of,8401
2119,Part_of,8402
2120,Part_of,34304
2121,Part_of,34349
2122,Part_of,2027
2123,Part_of,28749
2124,Part_of,8401
2125,Part_of,733
2126,Part_of,733
2127,Part_of,35848
2128,Part_of,35024
2129,Part_of,34308
2130,Part_of,733
2131,Part_of,733
2132,Part_of,2027
2133,Part_of,34329
2134,Part_of,34328
2135,Part_of,733
2136,Part_of,34311
2137,Part_of,34312
2138,Part_of,34311
2139,Part_of,34295
2140,Part_of,17848
2141,Part_of,17848
2142,Part_of,17848
2143,Part_of,34331
2144,Part_of,733
2145,Part_of,733
2146,Part_of,34275
2147,Part_of,8402
2148,Part_of,8411
2149,Part_of,39285
2150,Part_of,34305
2151,Part_of,34479
2152,Part_of,28757
2153,Part_of,34309
2154,Part_of,34479
2155,Part_of,2034
2156,Part_of,2036
2157,Part_of,11527
2158,Part_of,2032
2159,Part_of,2037
2160,Part_of,34479
2161,Part_of,34486
2162,Part_of,34479
2163,Part_of,34301
2164,Part_of,2037
2165,Part_of,2035
2166,Part_of,2037
2167,Part_of,34479
2168,Part_of,34486
2169,Part_of,34315
2170,Part_of,34316
2171,Part_of,34315
2172,Part_of,34311
2173,Part_of,40916
2174,Part_of,40706
2175,Part_of,40706
2176,Part_of,34479
2177,Part_of,34488
2178,Part_of,39354
2179,Part_of,34315
2180,Part_of,39354
2181,Part_of,36158
2182,Part_of,36158
2183,Part_of,36158
2184,Part_of,40703
2185,Part_of,40908
2186,Part_of,34479
2187,Part_of,35013
2188,Part_of,40703
2189,Part_of,39354
2190,Part_of,36158
2191,Part_of,36158
2192,Part_of,36158
2193,Part_of,36159
2194,Part_of,36159
2195,Part_of,2034
2196,Part_of,2034
2197,Part_of,2033
2198,Part_of,8411
2199,Part_of,8411
2200,Part_of,41260
2201,Part_of,41260
2202,Part_of,36159
2203,Part_of,34354
2204,Part_of,2032
2205,Part_of,34315
2206,Part_of,34479
2207,Part_of,34315
2208,Part_of,34317
2209,Part_of,34479
2210,Part_of,35013
2211,Part_of,35848
2212,Part_of,34479
2213,Part_of,34479
2214,Part_of,8406
2215,Part_of,8404
2216,Part_of,8404
2217,Part_of,727
2218,Part_of,736
2219,Part_of,727
2220,Part_of,736
2221,Part_of,727
2222,Part_of,31475
2223,Part_of,31477
2224,Part_of,38405
2225,Part_of,41260
2226,Part_of,35017
2227,Part_of,35017
2228,Part_of,34302
2229,Part_of,31475
2230,Part_of,31475
2231,Part_of,39285
2232,Part_of,34302
2233,Part_of,34315
2234,Part_of,34482
2235,Part_of,17571
2236,Part_of,39354
2237,Part_of,3555
2238,Part_of,34482
2239,Part_of,34486
2240,Part_of,36158
2241,Part_of,36158
2242,Part_of,34315
2243,Part_of,34302
2244,Part_of,36159
2245,Part_of,36162
2246,Part_of,36160
2247,Part_of,36160
2248,Part_of,36161
2249,Part_of,34479
2250,Part_of,34479
2251,Part_of,34480
2252,Part_of,35014
2253,Part_of,34479
2254,Part_of,34479
2255,Part_of,34482
2256,Part_of,34481
2257,Part_of,34493
2258,Part_of,34276
2259,Part_of,36159
2260,Part_of,36159
2261,Part_of,36163
2262,Part_of,36161
2263,Part_of,36161
2264,Part_of,36161
2265,Part_of,35848
2266,Part_of,34480
2267,Part_of,34479
2268,Part_of,34479
2269,Part_of,34480
2270,Part_of,8736
2271,Part_of,39947
2272,Part_of,17570
2273,Part_of,36161
2274,Part_of,36161
2275,Part_of,34489
2276,Part_of,34483
2277,Part_of,17570
2278,Part_of,38918
2279,Part_of,34479
2280,Part_of,34479
2281,Part_of,31476
2282,Part_of,31475
2283,Part_of,31475
2284,Part_of,34479
2285,Part_of,34493
2286,Part_of,34302
2287,Part_of,34284
2288,Part_of,8736
2289,Part_of,40703
2290,Part_of,39354
2291,Part_of,36159
2292,Part_of,36159
2293,Part_of,31476
2294,Part_of,31475
2295,Part_of,39354
2296,Part_of,31475
2297,Part_of,39354
2298,Part_of,34479
2299,Part_of,34479
2300,Part_of,31476
2301,Part_of,31476
2302,Part_of,727
2303,Part_of,40706
2304,Part_of,40706
2305,Part_of,40921
2306,Part_of,40706
2307,Part_of,40921
2308,Part_of,40705
2309,Part_of,40705
2310,Part_of,31476
2311,Part_of,34484
2312,Part_of,34484
2313,Part_of,34318
2314,Part_of,40705
2315,Part_of,3555
2316,Part_of,35848
2317,Part_of,35848
2318,Part_of,35017
2319,Part_of,35017
2320,Part_of,35848
2321,Part_of,34490
2322,Part_of,34490
2323,Part_of,35851
2324,Part_of,35848
2325,Part_of,727
2326,Part_of,727
2327,Part_of,40705
2328,Part_of,727
2329,Part_of,727
2330,Part_of,35847
2331,Part_of,34479
2332,Part_of,34479
2333,Part_of,2024
2334,Part_of,34490
2335,Part_of,34484
2336,Part_of,727
2337,Part_of,34479
2338,Part_of,34479
2339,Part_of,2023
2340,Part_of,34457
2341,Part_of,34277
2342,Part_of,38918
2343,Part_of,34491
2344,Part_of,34491
2345,Part_of,34457
2346,Part_of,34457
2347,Part_of,34490
2348,Part_of,2025
2349,Part_of,727
2350,Part_of,34491
2351,Part_of,2024
2352,Part_of,2023
2353,Part_of,34479
2354,Part_of,34479
2355,Part_of,34480
2356,Part_of,11953
2357,Part_of,34479
2358,Part_of,38405
2359,Part_of,38405
2360,Part_of,31346
2361,Part_of,2023
2362,Part_of,31346
2363,Part_of,35005
2364,Part_of,34480
2365,Part_of,35005
2366,Part_of,35005
2367,Part_of,38851
2368,Part_of,38851
2369,Part_of,34491
2370,Part_of,34493
2371,Part_of,2023
2372,Part_of,2023
2373,Part_of,34479
2374,Part_of,34475
2375,Part_of,34491
2376,Part_of,34491
2377,Part_of,3555
2378,Part_of,3555
2379,Part_of,3555
2380,Part_of,3555
2381,Part_of,2023
2382,Part_of,2023
2383,Part_of,34480
2384,Part_of,34480
2385,Part_of,2023
2386,Part_of,34429
2387,Part_of,7964
2388,Part_of,7964
2389,Part_of,7964
2390,Part_of,7964
2391,Part_of,7964
2392,Part_of,38964
2393,Part_of,39071
2394,Part_of,39071
2395,Part_of,34475
2396,Part_of,34474
2397,Part_of,34491
2398,Part_of,34477
2399,Part_of,38405
2400,Part_of,11527
2401,Part_of,34480
2402,Part_of,39354
2403,Part_of,7965
2404,Part_of,39072
2405,Part_of,31346
2406,Part_of,34475
2407,Part_of,39072
2408,Part_of,11952
2409,Part_of,39071
2410,Part_of,35007
2411,Part_of,35006
2412,Part_of,7965
2413,Part_of,39072
2414,Part_of,40705
2415,Part_of,40705
2416,Part_of,34474
2417,Part_of,34474
2418,Part_of,35849
2419,Part_of,40705
2420,Part_of,34495
2421,Part_of,35119
2422,Part_of,35119
2423,Part_of,11952
2424,Part_of,35005
2425,Part_of,40921
2426,Part_of,40706
2427,Part_of,40921
2428,Part_of,40706
2429,Part_of,40706
2430,Part_of,8403
2431,Part_of,8403
2432,Part_of,35005
2433,Part_of,40921
2434,Part_of,12050
2435,Part_of,35119
2436,Part_of,2024
2437,Part_of,3217
2438,Part_of,18616
2439,Part_of,732
2440,Part_of,18616
2441,Part_of,18616
2442,Part_of,39285
2443,Part_of,39285
2444,Part_of,39947
2445,Part_of,4527
2446,Part_of,31498
2447,Part_of,31498
2448,Part_of,4527
2449,Part_of,12050
2450,Part_of,34477
2451,Part_of,34474
2452,Part_of,4527
2453,Part_of,34430
2454,Part_of,38851
2455,Part_of,38918
2456,Part_of,34474
2457,Part_of,34475
2458,Part_of,34457
2459,Part_of,34465
2460,Part_of,34461
2461,Part_of,34429
2462,Part_of,38851
2463,Part_of,34459
2464,Part_of,34461
2465,Part_of,8722
2466,Part_of,8722
2467,Part_of,35847
2468,Part_of,18616
2469,Part_of,34459
2470,Part_of,34459
