SeID,Length
93297,6.94
93298,34.36
93299,182.33
93300,10.29
93301,6.08
93302,235.13
93303,33.18
93304,6.52
93305,235.19
93306,40.44
93307,240.96
93308,32.63
93309,146.36
93310,17.93
93311,66.62
93312,47.81
93313,59.15
93314,297.54
93315,59.07
93316,191.33
93317,45.67
93318,262.61
93319,263.97
93320,42.75
93321,263.95
93322,43.94
93323,222.58
93324,264.06
93325,39.48
93326,4.35
93327,361.3
93328,466.16
93329,123.58
93330,37.5
93331,119.98
93332,144.99
93333,7.85
93334,122.09
93335,76.7
93336,174.18
93337,7.42
93338,39.11
93339,10.64
93340,120.62
93341,267.35
93342,192.8
93343,135.38
93344,230.61
93345,205.73
93346,165.96
93347,166.22
93348,78.61
93349,90.07
93350,97.18
93351,242.79
93352,116.5
93353,544.65
93354,145.29
93355,282.7
93356,1506.33
93357,1424.67
93358,451.05
93359,340.3
93360,93.84
93361,97.58
93362,678.55
93363,98.25
93364,140.15
93365,153.24
93366,103.95
93367,2571.06
93368,191.97
93369,638.82
93370,366.9
93371,121.07
93372,45.67
93373,10.06
93374,990.67
93375,6.66
93376,7.67
93377,236.94
93378,93.56
93379,30.8
93380,339.5
93381,57.34
93382,95.71
93383,93.59
93384,703.67
93385,87.95
93386,230.96
93387,234.39
93388,28.42
93389,130.75
93390,150.23
93391,42.83
93392,85.17
93393,124.91
93394,315.42
93395,961.98
93396,243.42
93397,71.35
93398,96.48
93399,232.12
93400,423.94
93401,69.87
93402,98.35
93403,264.27
93404,940.49
93405,35
93406,250.98
93407,363.29
93408,275.02
93409,65.52
93410,112.62
93411,349.9
93412,266.44
93413,283.74
93414,224.85
93415,104.72
93416,500.89
93417,412.06
93418,665.74
93419,88.87
93420,503.28
93421,40.34
93422,73.03
93423,72.39
93424,41.83
93425,73.7
93426,95.88
93427,58.21
93428,131
93429,86.77
93430,113.77
93431,42.25
93432,30.78
93433,71.28
93434,98.59
93435,61.64
93436,140.84
93437,68.55
93438,374.03
93439,448.54
93440,121.93
93441,63.71
93442,620.95
93443,38.56
93444,37.67
93445,37.99
93446,443.21
93447,162.26
93448,26.73
93449,41.76
93450,68.08
93451,151.05
93452,127.7
93453,42.25
93454,95.05
93455,42.56
93456,100.81
93457,287.99
93458,158.22
93459,152.87
93460,43.11
93461,160.6
93462,200.85
93463,256.49
93464,26.72
93465,111.41
93466,85.53
93467,76.75
93468,664.12
93469,85.55
93470,67.45
93471,85.04
93472,93.68
93473,102.43
93474,438.32
93475,59.54
93476,78.87
93477,196.55
93478,328.25
93479,1132.86
93480,124.28
93481,245.86
93482,378.9
93483,287.76
93484,742.68
93485,607.1
93486,100.35
93487,113.17
93488,101.06
93489,445.03
93490,206.87
93491,937.19
93492,438.89
93493,64.91
93494,195.51
93495,438.3
93496,210.08
93497,254.67
93498,119.26
93499,62.75
93500,130.06
93501,847.86
93502,148.2
93503,72.05
93504,146.66
93505,277.03
93506,131.14
93507,79.3
93508,115.75
93509,149.4
93510,84.99
93511,189.13
93512,81.45
93513,96.56
93514,287.66
93515,97.58
93516,122.77
93517,183.95
93518,52.91
93519,76.32
93520,101.05
93521,18.79
93522,125.83
93523,153.51
93524,229.02
93525,89.88
93526,104.35
93527,478.5
93528,87.95
93529,23.71
93530,20.49
93531,88.61
93532,23.43
93533,88.26
93534,60.68
93535,86.15
93536,158.19
93537,83.11
93538,831.36
93539,45.77
93540,74.24
93541,173.33
93542,245.75
93543,121.96
93544,26.79
93545,168.13
93546,21.37
93547,383.26
93548,1998.71
93549,909.91
93550,57.53
93551,184.88
93552,1271.94
93553,8.79
93554,692.9
93555,262.65
93556,46.2
93557,106.43
93558,46.52
93559,0.42
93560,51.92
93561,23.78
93562,57.12
93563,161.89
93564,0.05
93565,0.15
93566,84.77
93567,189.65
93568,6.99
93569,170.8
93570,41.36
93571,66.53
93572,32.56
93573,354.17
93574,70.89
93575,127.13
93576,94.7
93577,39.64
93578,73.04
93579,37.28
93580,641.28
93581,52.51
93582,83.15
93583,336.54
93584,382.88
93585,200.45
93586,24.65
93587,0
93588,224.62
93589,298.01
93590,37.92
93591,1104.34
93592,323.51
93593,64.37
93594,77.56
93595,49.61
93596,248.09
93597,71.59
93598,51.48
93599,89.19
93600,56.43
93601,80.04
93602,77.31
93603,830.46
93604,254.34
93605,270.81
93606,92.4
93607,566.62
93608,52.19
93609,159.34
93610,64.3
93611,125.67
93612,81.08
93613,71.15
93614,140.09
93615,48.23
93616,85.38
93617,203.47
93618,149.45
93619,72.46
93620,73.75
93621,417.14
93622,151.19
93623,49.61
93624,111.2
93625,102.7
93626,182.62
93627,63.07
93628,137.83
93629,354.66
93630,1139.4
93631,1351.11
93632,52.43
93633,237.21
93634,41.55
93635,158.91
93636,251.83
93637,143.66
93638,92.48
93639,720.72
93640,143.42
93641,40.99
93642,100.17
93643,288.96
93644,164.83
93645,198.74
93646,127.54
93647,1284.87
93648,8.67
93649,79.87
93650,40.68
93651,108.57
93652,34.24
93653,60.08
93654,68
93655,66.5
93656,695.04
93657,604.42
93658,423.9
93659,91.32
93660,162.01
93661,62.72
93662,391.92
93663,203.26
93664,106.45
93665,182.98
93666,256.24
93667,245.88
93668,111.79
93669,264.96
93670,213.27
93671,433.95
93672,159.05
93673,4.94
93674,163.52
93675,409.44
93676,104.13
93677,239.76
93678,220.43
93679,118.67
93680,216
93681,79.88
93682,216.42
93683,270.21
93684,226.84
93685,231.71
93686,226.01
93687,83.43
93688,12.35
93689,225.1
93690,76.99
93691,228.17
93692,237.65
93693,122.14
93694,144.05
93695,388.4
93696,162.43
93697,268.92
93698,787.46
93699,147.97
93700,106.95
93701,141.2
93702,135.99
93703,118.21
93704,1366.09
93705,233.61
93706,125.18
93707,115.6
93708,129.54
93709,100.6
93710,86.93
93711,309.6
93712,68.98
93713,130.25
93714,91.12
93715,159.59
93716,89.38
93717,15.87
93718,24.23
93719,89.97
93720,183.74
93721,119.46
93722,73.12
93723,184.41
93724,504.09
93725,0
93726,253.23
93727,698.62
93728,302.18
93729,0
93730,340.78
93731,54.82
93732,127.54
93733,100.72
93734,240.69
93735,58.99
93736,125.87
93737,34.97
93738,159.12
93739,40.58
93740,180.75
93741,93.65
93742,211.55
93743,412.67
93744,103.78
93745,89.8
93746,0.04
93747,68.7
93748,11.6
93749,51.99
93750,61.01
93751,54.01
93752,108.44
93753,119.15
93754,50.96
93755,114.46
93756,51.29
93757,182.93
93758,106.01
93759,85.69
93760,120.91
93761,27.93
93762,147.46
93763,116.07
93764,348.75
93765,13.97
93766,447.22
93767,329.7
93768,116.55
93769,116.38
93770,75.75
93771,258.12
93772,204.92
93773,212
93774,179.22
93775,75.33
93776,224.56
93777,594.21
93778,152.49
93779,939.62
93780,256.64
93781,138.25
93782,368.52
93783,27.58
93784,107.71
93785,52.05
93786,79.08
93787,0.01
93788,79.6
93789,168.3
93790,121.18
93791,106.96
93792,0.3
93793,6.37
93794,137.85
93795,75.7
93796,86.22
93797,342.29
93798,82.14
93799,217.87
93800,806.83
93801,111.13
93802,58.68
93803,10.1
93804,490.97
93805,140.54
93806,354.12
93807,209.91
93808,267.42
93809,353.6
93810,292.54
93811,1141.81
93812,510.09
93813,461.12
93814,805.71
93815,526.51
93816,497.53
93817,98.23
93818,181.94
93819,281.2
93820,195.12
93821,82.1
93822,189.79
93823,206.49
93824,178.04
93825,269.14
93826,213.07
93827,163.24
93828,147.97
93829,269.46
93830,87.21
93831,266.06
93832,97.04
93833,342.27
93834,91.76
93835,467.69
93836,261.39
93837,848.09
93838,1315.98
93839,96.21
93840,71.77
93841,103.19
93842,215.49
93843,87
93844,179.32
93845,42.33
93846,868.84
93847,587.79
93848,222.58
93849,84.96
93850,186.4
93851,385.22
93852,176.19
93853,97.76
93854,71.06
93855,114.67
93856,212.02
93857,323.08
93858,129.86
93859,132.24
93860,545.55
93861,100.46
93862,429.89
93863,121.32
93864,118.96
93865,219.25
93866,124.31
93867,227.72
93868,86.08
93869,367.2
93870,350.98
93871,279.93
93872,1782.76
93873,0
93874,165.77
93875,290.36
93876,72.22
93877,332.73
93878,368.39
93879,234.96
93880,0
93881,18.25
93882,347.84
93883,96.98
93884,207.89
93885,195.55
93886,288.87
93887,118.46
93888,198.33
93889,284.81
93890,435.07
93891,248.48
93892,612.77
93893,97.26
93894,1534.49
93895,150.08
93896,258.19
93897,56.21
93898,598.46
93899,184.65
93900,77.57
93901,69.73
93902,233.28
93903,206
93904,441.32
93905,23.06
93906,216.38
93907,42.4
93908,41.97
93909,85.53
93910,124.11
93911,245.77
93912,16.14
93913,16.44
93914,46.33
93915,41.39
93916,0
93917,92.62
93918,142.61
93919,162.11
93920,26.74
93921,215.39
93922,42.89
93923,59.02
93924,238.5
93925,16.15
93926,299.7
93927,98.99
93928,43.81
93929,215.47
93930,977.24
93931,79.3
93932,232.17
93933,87.19
93934,426.38
93935,1282.45
93936,37.75
93937,35.68
93938,69.04
93939,81.2
93940,82.86
93941,885.49
93942,290.89
93943,160.21
93944,120.15
93945,26.26
93946,218.85
93947,344.73
93948,78.41
93949,52.15
93950,712
93951,220.5
93952,72.54
93953,66.38
93954,25.12
93955,160.81
93956,212.17
93957,572.61
93958,376.78
93959,106.63
93960,1898.69
93961,830.85
93962,994.73
93963,64.86
93964,134.09
93965,73.56
93966,82.34
93967,159.49
93968,270.73
93969,238.37
93970,72.47
93971,62.57
93972,564.61
93973,59.33
93974,568.61
93975,121.87
93976,87.23
93977,104.88
93978,121.72
93979,67.08
93980,119.96
93981,683.22
93982,83.75
93983,34.58
93984,96.48
93985,101.18
93986,159.9
93987,89.08
93988,81.02
93989,196.14
93990,101.6
93991,363.01
93992,374.03
93993,172.31
93994,89.67
93995,152.56
93996,156.62
93997,343.6
93998,310.91
93999,111.41
94000,182.69
94001,56.54
94002,163.02
94003,148.94
94004,77.47
94005,50.63
94006,148.52
94007,54.5
94008,104.41
94009,71.4
94010,55.11
94011,15.97
94012,208.15
94013,60.24
94014,167.16
94015,37.33
94016,113.36
94017,105.95
94018,53.01
94019,50.47
94020,418.84
94021,104.11
94022,147.38
94023,132.04
94024,377.02
94025,189.26
94026,61.4
94027,101.58
94028,150.86
94029,74.51
94030,28.58
94031,68.78
94032,108.08
94033,56.47
94034,87.89
94035,117.65
94036,34.31
94037,106.08
94038,103.47
94039,75.67
94040,162.92
94041,101.01
94042,203.88
94043,41.82
94044,152.12
94045,71.82
94046,57.62
94047,155.82
94048,51.44
94049,100.92
94050,80.78
94051,59.39
94052,36.73
94053,220.35
94054,27.64
94055,33
94056,232.32
94057,220.91
94058,108.1
94059,47.92
94060,412.23
94061,251.34
94062,44.35
94063,153.95
94064,144.76
94065,40.14
94066,22.44
94067,256.64
94068,29.74
94069,201.71
94070,173.29
94071,71.95
94072,26.98
94073,526.33
94074,41.66
94075,40.33
94076,152.36
94077,201.62
94078,46.19
94079,63.67
94080,185.97
94081,64.4
94082,72.05
94083,162.73
94084,85.79
94085,123.4
94086,65.42
94087,49.38
94088,67.92
94089,32.08
94090,79.36
94091,3.02
94092,123.59
94093,95.01
94094,54.36
94095,62.22
94096,369.63
94097,31.23
94098,302.84
94099,37.66
94100,67.31
94101,124.63
94102,47.74
94103,77.83
94104,159.56
94105,96.12
94106,92.5
94107,24.56
94108,125.56
94109,148.84
94110,688.73
94111,97.68
94112,43.9
94113,87.27
94114,128.52
94115,60.2
94116,225.89
94117,0
94118,34.2
94119,711.52
94120,128.75
94121,45.43
94122,10.05
94123,114.42
94124,78.91
94125,144.62
94126,150.28
94127,128.92
94128,64.66
94129,110.38
94130,213.77
94131,30.96
94132,142.09
94133,134.02
94134,524.01
94135,215.23
94136,366.16
94137,44.18
94138,129.26
94139,44.17
94140,176.81
94141,37.29
94142,153.56
94143,58.94
94144,60.46
94145,184.67
94146,1016.45
94147,72.59
94148,37.46
94149,207.4
94150,137.91
94151,37.63
94152,290.44
94153,166.79
94154,81.59
94155,72.39
94156,57.35
94157,332.01
94158,53.43
94159,540.31
94160,2070.27
94161,2270.23
94162,162.96
94163,0
94164,452.68
94165,370.66
94166,33.23
94167,311.72
94168,139.79
94169,82.52
94170,66.74
94171,33.39
94172,60.04
94173,152.49
94174,2.81
94175,65.33
94176,80.85
94177,204.93
94178,29.18
94179,34.78
94180,74.76
94181,296.11
94182,106.56
94183,85.45
94184,75.32
94185,151.19
94186,226.18
94187,31.36
94188,70.46
94189,57.65
94190,193.53
94191,75.98
94192,99
94193,988.36
94194,288.67
94195,297.74
94196,267.62
94197,211.01
94198,119.47
94199,73.54
94200,326.36
94201,180.67
94202,195.53
94203,79.82
94204,52.54
94205,51.33
94206,201.42
94207,142.92
94208,195.43
94209,9.76
94210,47.2
94211,147.23
94212,355.03
94213,151.01
94214,57.47
94215,190.17
94216,147.37
94217,38.49
94218,146.89
94219,61.08
94220,173.97
94221,60.83
94222,300.8
94223,182.05
94224,49.15
94225,15.2
94226,439.84
94227,361.79
94228,43.7
94229,88.43
94230,67.48
94231,275.22
94232,16.93
94233,19.25
94234,177.43
94235,4.65
94236,241.3
94237,148.32
94238,23.07
94239,122.11
94240,134.2
94241,45.69
94242,375.47
94243,336.08
94244,91.63
94245,99.68
94246,142.77
94247,69
94248,20.93
94249,56.66
94250,60.77
94251,138.94
94252,20.82
94253,58.53
94254,142.21
94255,52.09
94256,35.03
94257,173.99
94258,39.24
94259,2498.93
94260,51.01
94261,153.97
94262,45.86
94263,144.61
94264,202.25
94265,159.51
94266,85.78
94267,126.19
94268,32.41
94269,171.59
94270,63.05
94271,62.96
94272,143.49
94273,96.96
94274,157.16
94275,71.5
94276,77.01
94277,134.35
94278,30.3
94279,75.82
94280,38.12
94281,136.64
94282,28.9
94283,0
94284,136.36
94285,143.96
94286,40.79
94287,63.47
94288,749.46
94289,28.67
94290,129.22
94291,38.35
94292,138.11
94293,42.55
94294,65.92
94295,36.12
94296,137.29
94297,254.61
94298,315.34
94299,61.14
94300,140.29
94301,38.95
94302,171.99
94303,19.49
94304,124.13
94305,34.05
94306,77.49
94307,91.27
94308,31.18
94309,334.92
94310,68.09
94311,139.56
94312,57.47
94313,34.7
94314,94.39
94315,88.29
94316,79.37
94317,104.23
94318,115.81
94319,182.82
94320,63.28
94321,147.54
94322,63.66
94323,124.12
94324,134.27
94325,6.75
94326,195.06
94327,35.63
94328,21.16
94329,77.54
94330,40.37
94331,60.23
94332,133.07
94333,16.58
94334,9.37
94335,201.6
94336,519.33
94337,24.42
94338,12.94
94339,115.71
94340,43.05
94341,77.8
94342,38.36
94343,50.36
94344,102.08
94345,97.17
94346,172.2
94347,73.14
94348,145.75
94349,110.42
94350,1594.25
94351,54.91
94352,71.02
94353,809.75
94354,219.01
94355,131.99
94356,56.01
94357,40.57
94358,0.11
94359,437.93
94360,200.19
94361,63.69
94362,80.87
94363,113.3
94364,542.68
94365,203.95
94366,141.05
94367,37.46
94368,371.6
94369,86.67
94370,63.73
94371,46.63
94372,157.56
94373,76.49
94374,940.46
94375,64.78
94376,126.35
94377,473.58
94378,128.63
94379,57.01
94380,126.11
94381,207.8
94382,55.05
94383,91.33
94384,79.73
94385,205.14
94386,75.03
94387,770.11
94388,401.1
94389,212.51
94390,14.77
94391,9.71
94392,17.7
94393,1003.55
94394,123.54
94395,58.78
94396,519.12
94397,159.3
94398,54.69
94399,123.23
94400,110.77
94401,220.5
94402,334.01
94403,49.69
94404,635.43
94405,207.34
94406,6.47
94407,69.02
94408,72.79
94409,87.63
94410,76.06
94411,69.41
94412,229.4
94413,118.75
94414,121.34
94415,339.66
94416,372.87
94417,389.39
94418,743.11
94419,4.37
94420,741.9
94421,405.36
94422,292.03
94423,257.07
94424,14.78
94425,6.61
94426,3.36
94427,650.74
94428,110.7
94429,132.13
94430,166.18
94431,113.61
94432,116.44
94433,60.23
94434,91.79
94435,30.19
94436,188.69
94437,294.94
94438,1017.72
94439,345.15
94440,9.56
94441,15.94
94442,15.6
94443,910.16
94444,65.57
94445,178.12
94446,119.52
94447,175.59
94448,1106.98
94449,952.34
94450,118.19
94451,293.31
94452,137.24
94453,342.45
94454,92.15
94455,1062.32
94456,645.86
94457,345.71
94458,361.46
94459,1572.02
94460,181.39
94461,290.9
94462,39.93
94463,510.89
94464,5.82
94465,1194.87
94466,6.86
94467,91.98
94468,679.89
94469,775.17
94470,90.4
94471,248.24
94472,427.6
94473,174.82
94474,11.41
94475,170.06
94476,292.74
94477,112.7
94478,91.1
94479,718.71
94480,95.45
94481,222.16
94482,227.4
94483,433.79
94484,7.33
94485,7.41
94486,146.1
94487,1193.03
94488,298.67
94489,305.8
94490,223.99
94491,314.63
94492,872.22
94493,2937.92
94494,165.95
94495,127.89
94496,83.34
94497,156.87
94498,230.85
94499,6.45
94500,2061.56
94501,205.3
94502,285.23
94503,530.65
94504,178.87
94505,44.91
94506,157.64
94507,190.65
94508,156.98
94509,588.8
94510,42.35
94511,18.04
94512,473.16
94513,250.86
94514,153.67
94515,284.11
94516,267.48
94517,452.11
94518,401.33
94519,73.72
94520,231.54
94521,263.25
94522,434.3
94523,466.09
94524,127.44
94525,192.44
94526,130.35
94527,529.97
94528,51.38
94529,132.03
94530,209.13
94531,232.5
94532,341.77
94533,207.6
94534,191.92
94535,203.71
94536,203.75
94537,421.85
94538,13.89
94539,228.41
94540,468.01
94541,190.68
94542,233.54
94543,434.9
94544,222.52
94545,232.06
94546,170.71
94547,192.76
94548,160.53
94549,256.69
94550,227.72
94551,240.09
94552,254.84
94553,228.98
94554,287.56
94555,214.93
94556,296.5
94557,199.83
94558,285.25
94559,195.06
94560,171.4
94561,164.19
94562,812.19
94563,500.73
94564,172.99
94565,192.68
94566,171.33
94567,232.9
94568,16.41
94569,168.61
94570,135.1
94571,494.69
94572,286.61
94573,974.98
94574,39.6
94575,366.53
94576,343.46
94577,60.92
94578,246.57
94579,437.36
94580,248.13
94581,190.46
94582,334.77
94583,167.51
94584,74.76
94585,191.16
94586,293.44
94587,281.73
94588,304.51
94589,291.3
94590,227.51
94591,255.13
94592,312.56
94593,228.13
94594,318.98
94595,115.94
94596,323.97
94597,168.23
94598,648.52
94599,333.22
94600,117.03
94601,39.99
94602,316.94
94603,221.52
94604,176.47
94605,194.64
94606,175.41
94607,143.7
94608,169.23
94609,199.95
94610,289.74
94611,217.18
94612,10.76
94613,130.73
94614,128.04
94615,99.85
94616,8.48
94617,435.34
94618,540.07
94619,262.49
94620,295.8
94621,222.62
94622,529.9
94623,195.44
94624,294.62
94625,402.14
94626,298.95
94627,237.38
94628,164.89
94629,0
94630,185.31
94631,158.9
94632,289.96
94633,178.09
94634,189.21
94635,172.83
94636,226.72
94637,284.37
94638,225.17
94639,172.12
94640,39.56
94641,205.69
94642,286.82
94643,229.8
94644,259.42
94645,37.02
94646,152.04
94647,59.06
94648,226.01
94649,165.79
94650,306.01
94651,302.66
94652,83.75
94653,97.89
94654,46.95
94655,283.88
94656,33.25
94657,77.33
94658,228.62
94659,237.04
94660,308.96
94661,244.44
94662,47.12
94663,869.13
94664,900.61
94665,146.36
94666,110.08
94667,31.09
94668,84.98
94669,66.43
94670,251.48
94671,77.35
94672,221.67
94673,207.88
94674,268.11
94675,1397.14
94676,183.34
94677,178.81
94678,453.13
94679,140.66
94680,72.27
94681,26.24
94682,159.03
94683,309.96
94684,32.26
94685,307.69
94686,529.17
94687,344.38
94688,707.59
94689,289.81
94690,274.45
94691,261.75
94692,280.63
94693,154.63
94694,284.02
94695,302.08
94696,278.43
94697,1109.27
94698,483.45
94699,298.93
94700,110.57
94701,131.72
94702,55.09
94703,92.26
94704,136.65
94705,54.17
94706,42.89
94707,226.77
94708,91.26
94709,79.54
94710,139.42
94711,493.11
94712,174.13
94713,185.31
94714,51.82
94715,188.87
94716,1630.86
94717,299.74
94718,667.2
94719,602.78
94720,276.33
94721,229.8
94722,486.28
94723,543.45
94724,266.01
94725,215.97
94726,242.22
94727,571.02
94728,202.07
94729,216.08
94730,180.75
94731,234.55
94732,377.49
94733,289.34
94734,271.09
94735,270.95
94736,270.55
94737,239.57
94738,236.18
94739,251.31
94740,250.21
94741,1311.41
94742,218.55
94743,568.82
94744,234.11
94745,299.39
94746,272.4
94747,559.21
94748,262.31
94749,596.13
94750,553.36
94751,668.19
94752,537.7
94753,508.16
94754,1481.69
94755,587.04
94756,556.91
94757,197.18
94758,485.87
94759,477.96
94760,404.58
94761,735.13
94762,1023.62
94763,1036.68
94764,265.86
94765,35.84
94766,109.94
94767,2586.62
94768,456.17
94769,351.05
94770,532.44
94771,339.79
94772,56.13
94773,588.59
94774,321.48
94775,78.14
94776,636.82
94777,322.78
94778,85.97
94779,40.63
94780,137.92
94781,217.11
94782,120.78
94783,293.85
94784,196.58
94785,86.85
94786,44.51
94787,37.83
94788,200.34
94789,68.91
94790,28.14
94791,82.51
94792,238.94
94793,273.79
94794,447.02
94795,458.34
94796,827.82
94797,537.41
94798,378.08
94799,571.46
94800,189.15
94801,624.95
94802,195.96
94803,365.47
94804,553.02
94805,196.81
94806,178.13
94807,468.61
94808,401.43
94809,22.8
94810,22.25
94811,516.75
94812,97.32
94813,83.06
94814,44.38
94815,263.33
94816,114.56
94817,150.03
94818,137.85
94819,371.31
94820,136.42
94821,149.73
94822,357.05
94823,2229.43
94824,9.86
94825,1640.13
94826,48.71
94827,320.72
94828,37.63
94829,185.61
94830,105.88
94831,103.24
94832,156.61
94833,102.45
94834,98.72
94835,0
94836,152.31
94837,88.55
94838,246.22
94839,113.47
94840,1842.45
94841,162.58
94842,201.98
94843,53.14
94844,54.91
94845,332.31
94846,60.5
94847,144.53
94848,130.56
94849,120.72
94850,42.56
94851,212.78
94852,332.62
94853,110.14
94854,108.56
94855,249.44
94856,125.79
94857,110.1
94858,104.72
94859,205.85
94860,64.11
94861,228.86
94862,218.23
94863,99.95
94864,1278.4
94865,95.69
94866,120.32
94867,116.7
94868,123.1
94869,36.63
94870,65.23
94871,256.52
94872,39.23
94873,1811.73
94874,79.61
94875,42.6
94876,1931.69
94877,0.06
94878,117.86
94879,713.06
94880,815.09
94881,384.23
94882,126.84
94883,95.23
94884,179.37
94885,285
94886,569.05
94887,9.19
94888,657.2
94889,7.13
94890,122.18
94891,230.14
94892,679.62
94893,65.5
94894,688.06
94895,455.39
94896,229.25
94897,162.57
94898,55.21
94899,329.84
94900,108.89
94901,1596.14
94902,114.13
94903,87.56
94904,96.87
94905,365.74
94906,262.72
94907,307.46
94908,46.47
94909,743.24
94910,698.32
94911,225.32
94912,4.09
94913,291.92
94914,92.65
94915,720.68
94916,58.78
94917,20.02
94918,488.83
94919,1977.32
94920,84.16
94921,0.01
94922,550.01
94923,266.64
94924,421.49
94925,22.52
94926,20.8
94927,31.19
94928,82.58
94929,789.79
94930,406.97
94931,79.75
94932,823.85
94933,82.53
94934,208.96
94935,165.46
94936,197.48
94937,319
94938,279.94
94939,25.9
94940,14.49
94941,260.54
94942,308.06
94943,63.78
94944,994.91
94945,54.81
94946,311.79
94947,356.93
94948,102.86
94949,40.61
94950,195.06
94951,127.82
94952,39.74
94953,50.07
94954,239.33
94955,36.42
94956,63.19
94957,30.83
94958,240.42
94959,37.79
94960,61.33
94961,68.68
94962,40.17
94963,93.68
94964,103.28
94965,47.14
94966,75.21
94967,239.54
94968,84.88
94969,81.13
94970,18.46
94971,65.55
94972,94.94
94973,152.69
94974,148.56
94975,319.57
94976,463.21
94977,216.15
94978,27.05
94979,80.7
94980,110.32
94981,68.82
94982,139.26
94983,133.78
94984,48.74
94985,53.34
94986,85.54
94987,132.8
94988,129.12
94989,134.34
94990,79.85
94991,82.31
94992,130.88
94993,231.26
94994,42.06
94995,96.1
94996,192.56
94997,74.79
94998,186.35
94999,83.11
95000,140.7
95001,138.32
95002,281.62
95003,73.68
95004,225.6
95005,67.67
95006,59.14
95007,81.17
95008,58.44
95009,76.61
95010,43.2
95011,42.48
95012,66.48
95013,62.63
95014,81.32
95015,61.81
95016,61.56
95017,67.77
95018,241.69
95019,106.58
95020,79.71
95021,143.93
95022,68.37
95023,52.06
95024,0
95025,327.03
95026,79.04
95027,68.27
95028,85.58
95029,56.42
95030,39.39
95031,371.13
95032,124.7
95033,162.92
95034,145.71
95035,1014.12
95036,130.37
95037,38.94
95038,353.04
95039,294.58
95040,37.42
95041,723.7
95042,223.43
95043,128.11
95044,100.01
95045,266.34
95046,102.2
95047,87.3
95048,424.17
95049,31.99
95050,179.24
95051,262.2
95052,36.33
95053,100.66
95054,702.76
95055,390.2
95056,1094.55
95057,75.41
95058,256.43
95059,183.96
95060,687.94
95061,2171.68
95062,783.63
95063,491.95
95064,478.73
95065,216.8
95066,874.58
95067,5196.04
95068,0
95069,1497.04
95070,1816.59
95071,1052.87
95072,4775.12
95073,685.82
95074,245.66
95075,92.34
95076,196.2
95077,203.9
95078,89.14
95079,93.35
95080,2193.07
95081,1296.97
95082,132.25
95083,78.67
95084,893.8
95085,1873.27
95086,885.92
95087,405.03
95088,906.72
95089,2486.9
95090,1630.19
95091,86.58
95092,1560.82
95093,674.3
95094,1178.79
95095,110.12
95096,2101.79
95097,2049.54
95098,1239.42
95099,1991.27
95100,3981.72
95101,1518.87
95102,175.32
95103,437.95
95104,5149.18
95105,136.87
95106,104.46
95107,13.21
95108,53.59
95109,1955.71
95110,4406.42
95111,677.98
95112,2846.84
95113,103.4
95114,8224.89
95115,2664.12
95116,200.41
95117,3277.28
95118,2760.28
95119,59.6
95120,24.81
95121,5946.51
95122,2945.37
95123,383.34
95124,685.47
95125,539.53
95126,74.16
95127,239.05
95128,66.13
95129,61.77
95130,2719.73
95131,774.83
95132,242.02
95133,1796.04
95134,831.69
95135,2090.12
95136,9687.69
95137,20361.8
95138,239.3
95139,6480.95
95140,431.44
95141,3605.8
95142,654.87
95143,65.64
95144,518
95145,190.21
95146,8046.2
95147,966.02
95148,95.55
95149,0
95150,84.36
95151,242.16
95152,703.05
95153,267.59
95154,2333.76
95155,100.86
95156,124.87
95157,2909.87
95158,1726.68
95159,638.54
95160,1705.98
95161,842.63
95162,1043.85
95163,1556.56
95164,3234.04
95165,6960.19
95166,1897.42
95167,184.19
95168,3199.59
95169,2432.93
95170,3797.07
95171,281.17
95172,6404.31
95173,10485.6
95174,241.73
95175,1237.03
95176,760.33
95177,2061.73
95178,1433.24
95179,224.25
95180,432.84
95181,265.09
95182,10775.7
95183,836.7
95184,3479.82
95185,65.15
95186,0
95187,29.94
95188,89.98
95189,137.38
95190,816.11
95191,12.67
95192,74.88
95193,51.98
95194,56.62
95195,2354.23
95196,182.11
95197,669.51
95198,211.04
95199,3509.09
95200,3509.86
95201,134.44
95202,480.41
95203,119.4
95204,3104.49
95205,170.38
95206,5371
95207,243.39
95208,1424.04
95209,715.57
95210,356.03
95211,1108.07
95212,109.69
95213,1568.88
95214,188.37
95215,442.37
95216,596.09
95217,3793.91
95218,798.29
95219,188.08
95220,2916.2
95221,770.32
95222,988.85
95223,6083.47
95224,1364.75
95225,100.18
95226,796.27
95227,4742.41
95228,8624.07
95229,1346.87
95230,4104.3
95231,6194.09
95232,966.24
95233,178.38
95234,260.24
95235,2058.28
95236,1131.07
95237,4677.63
95238,204.25
95239,301.26
95240,476.14
95241,9662.1
95242,1099.14
95243,156.96
95244,614.88
95245,193.7
95246,187.52
95247,52.51
95248,780.51
95249,181.53
95250,281.83
95251,210.4
95252,52.26
95253,213.28
95254,576.57
95255,4149.67
95256,250.73
95257,521.73
95258,90.48
95259,28.31
95260,84.36
95261,381.11
95262,3208.41
95263,30.45
95264,164.1
95265,97.83
95266,102.74
95267,71.6
95268,61.7
95269,35.13
95270,219.96
95271,268.39
95272,261.06
95273,162.03
95274,212.27
95275,1086.54
95276,1238.95
95277,186.45
95278,164.54
95279,149.72
95280,45.51
95281,83.99
95282,158.14
95283,762.38
95284,63.08
